Posting Date,Day,Month,Year,Amount,Description,Transaction Category,Five Guys,In N Out,Chick-Fil-A,Little Caesars,Cafe Rio,Taco Bell,Chipotle,Wendys,Arbys,Burger King,McDonalds,Arctic Circle,Sonic,Rancheritos,Mesq Mex Grill,Flying Pie Pizzeria,Jimmy Johns,Pizza Hut,Rocky Mountain Power,QuestarGas,GrangerHunter,WVCC,Walgreens,Winco,Walmart,Lucky,Sams Club,Maceys,Davis,Harmons,Reams,Smiths,Categories
4/12/21,12,4,2021,($44.81),PoS Withdrawal 8788242905155 GRANGER HUNTER IMPROVE 801-9683551  UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4/12/21,12,4,2021,($10.65),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/12/21,12,4,2021,($18.60),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/12/21,12,4,2021,($28.50),PoS Withdrawal 536707001177431 WEST VALLEY CITY CORP  801-966-3600 UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
4/12/21,12,4,2021,($30.00),PoS Withdrawal 634820901771485 UTAH INFRASTRUCTURE AG 801-613-3880 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21,12,4,2021,($23.27),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/12/21,12,4,2021,($18.63),PoS Withdrawal TARGET STORE T33 5800 S.Redwood Rd      Taylorsville UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/21,10,4,2021,($63.59),PoS Withdrawal 345160240882 TARGET.COM  *          800-591-3869 MNUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/21,10,4,2021,($42.89),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/21,9,4,2021,($19.22),PoS Withdrawal 445374087994 GRUBHUBCHICKFILA       GRUBHUB.COM  NYUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/9/21,9,4,2021,($4.82),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,Soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/21,9,4,2021,($45.52),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/21,8,4,2021,"$1,408.35 ",ACH Deposit UTAH INDEPENDENT 4100075043        KW - DIRECT DEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/21,7,4,2021,($92.76),PoS Withdrawal SAMSCLUB #6682 1055 W HILLFIELD RD    LAYTON       UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
4/7/21,7,4,2021,($347.14),PoS Withdrawal SAMS CLUB #6682 SAM'S Club             LAYTON       UTUS,Car Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
4/6/21,6,4,2021,($25.00),ACH Withdrawal CAPITAL ONE  - CRCARDPMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/21,6,4,2021,($122.00),ACH Withdrawal KOHL'S TELECHK 800-697-9263 - CHG PYMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/21,6,4,2021,($141.83),PoS Withdrawal 328008271996 AT&T*BILL PAYMENT      800-331-0500 TXUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,($69.71),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,$200.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,$110.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,$10.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,($115.00),Withdrawal Transfer To 756132339,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,($309.31),Withdrawal Potter Pmt from 756487685 CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,($369.72),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,($38.28),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21,5,4,2021,($9.30),PoS Withdrawal 3844623332ICK1 CHICK-FIL-A #03332     DRAPER       UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/3/21,3,4,2021,($18.22),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/21,2,4,2021,($1.61),PoS Withdrawal 6125490030NAU1 MACEY'S GRANGER        WEST VALLEY CUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4/2/21,2,4,2021,($12.51),PoS Withdrawal 345127650884 CHIPOTLE 2980          SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/2/21,2,4,2021,($9.56),PoS Withdrawal 3844622742ICK1 CHICK-FIL-A #02742     SALT LAKE CTYUTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/2/21,2,4,2021,($18.85),PoS Withdrawal CVS/PHARMACY #1 10332--3148 WEST 3500 SWEST VALLEY  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/21,2,4,2021,($132.95),PoS Withdrawal 671070900374736 HOMEDEPOT.COM          800-430-3376 GAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/21,2,4,2021,($7.50),PoS Withdrawal 784959000762203 Amazon.com*5P2Z28JR3   Amzn.com/billWAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/21,1,4,2021,($2.18),PoS Withdrawal MCDONALD'S F2108 242 SOUTH 700 EAST     SALT LAKE CI UTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/1/21,1,4,2021,($131.46),PoS Withdrawal 44553413999 MEGAPLEX THEATRES      8013044561   UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/21,31,3,2021,($11.74),PoS Withdrawal 784959000762203 Amazon.com*BF43Z9UI3   Amzn.com/billWAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/21,31,3,2021,($13.22),PoS Withdrawal 32905040399 RED ROBIN 12412        LAYTON       UTUS,Restaurants ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/21,31,3,2021,($20.00),PoS Withdrawal 650000008384268 1915 GREAT CLIPS AT WILWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/21,31,3,2021,($16.08),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/21,31,3,2021,($21.70),PoS Withdrawal 445374087994 GRUBHUBCHICKFILA       GRUBHUB.COM  NYUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/30/21,30,3,2021,($140.00),PoS Withdrawal 184030523999 UU COMMUTER SVS WEB PMT801-585-6415 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/21,30,3,2021,($30.00),PoS Withdrawal 184030523999 UU COMMUTER SVS WEB PMT801-585-6415 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/21,30,3,2021,($4.18),PoS Withdrawal 293003367886 UU COMMUTER SVCS PHONE SALT LAKE CITUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/21,30,3,2021,($19.26),PoS Withdrawal 456022735991 BURGER KING #11077 Q07 JEROME       IDUS,Fast Food,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/30/21,30,3,2021,($27.06),PoS Withdrawal SMITHS FOOD #413 4643 S. 4000 WEST      WEST VALLEY CUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3/30/21,30,3,2021,($47.68),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21,29,3,2021,$365.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21,29,3,2021,($25.31),PoS Withdrawal 3844623084ICK1 CHICK-FIL-A #03084     MERIDIAN     IDUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/29/21,29,3,2021,($6.99),PoS Withdrawal 195097538197133 PAYPAL *MUSESCORE      35314369001    BE,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21,29,3,2021,($27.33),PoS Withdrawal 898526 SHELL SERVICE STATION  EAGLE        IDUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21,29,3,2021,($100.00),PoS Withdrawal 896220724885 DELUXE NAILS & SPA LLC EAGLE        IDUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/21,27,3,2021,($68.55),PoS Withdrawal 445374087994 GRUBHUBCHICKFILA       GRUBHUB.COM  NYUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/27/21,27,3,2021,($29.01),PoS Withdrawal MAVERIK #503 2650 SOUTH ORCHARD     BOISE        IDUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/21,26,3,2021,"$1,460.38 ",Descriptive Deposit utah mortgage corp,Paycheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/21,25,3,2021,($44.06),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/21,24,3,2021,($26.71),ACH Withdrawal NORTHWESTERN MU  - REQST WEB,Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
3/23/21,23,3,2021,($58.10),ACH Withdrawal EMI HEALTH  - INS PREM,Dental & Vision Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21,23,3,2021,($46.00),ACH Withdrawal ROCKYMTN/PACIFIC  - POWER BILL,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3/23/21,23,3,2021,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21,23,3,2021,($141.93),ACH Withdrawal WEB - UNITED MIDWEST S  - PAYMENT  002*8080028441*141.93*BRADEN A POTTER*210323,Organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21,23,3,2021,($323.40),ACH Withdrawal PROG DIRECT INS BRANCH05DEBIT  ACH - INS PREM,Auto Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21,23,3,2021,($33.77),PoS Withdrawal 84870005061471 OLD NAVY ON-LINE       800-6536289  OHUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21,23,3,2021,$12.00 ,Credit 39300983150847 GRANGER MEDICAL WVC    W VALLEY CITYUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21,23,3,2021,($48.25),PoS Withdrawal 84870005061471 OLD NAVY ON-LINE       800-6536289  OHUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21,22,3,2021,($42.46),PoS Withdrawal 345160240882 TARGET.COM  *          800-591-3869 MNUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21,22,3,2021,$110.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21,22,3,2021,($5.35),PoS Withdrawal 160146000762203 Prime Video*9I72556Y3  888-802-3080 WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21,22,3,2021,($46.58),PoS Withdrawal 8788242905155 GRANGER HUNTER IMPROVE 801-9683551  UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3/22/21,22,3,2021,($32.80),PoS Withdrawal 7682300730094 WINCO FOODS # 73 7020 SMidvale      UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
3/22/21,22,3,2021,($32.89),PoS Withdrawal 3844622360ICK1 CHICK-FIL-A #02360     MIDVALE      UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/21,22,3,2021,($30.00),PoS Withdrawal 634820901771485 UTAH INFRASTRUCTURE AG 801-613-3880 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21,22,3,2021,($28.50),PoS Withdrawal 536707001177431 WEST VALLEY CITY CORP  801-966-3600 UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3/22/21,22,3,2021,($33.66),PoS Withdrawal 450021662991 EXPRESS#0437           888-397-1980 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21,22,3,2021,($37.00),PoS Withdrawal 395709755498 REVIO  *XMission       801-5390852  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21,22,3,2021,($45.02),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/21,20,3,2021,($52.39),PoS Withdrawal TARGET T-1751 7025 Park Centre Dr    Salt Lake CitUTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/21,20,3,2021,($434.42),PoS Withdrawal 720000388034 OLD NAVY US 5693       MIDVALE      UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/21,20,3,2021,($160.42),PoS Withdrawal  H&M0239                MURRAY       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/21,19,3,2021,($5.62),PoS Withdrawal WENDYS #6062 1105 N 400 W           LAYTON       UTUS,Fast Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/21,19,3,2021,($41.59),PoS Withdrawal 345160240882 TARGET.COM  *          800-591-3869 MNUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/21,19,3,2021,($38.99),PoS Withdrawal 596162601524073 CHEVRON 0071167        SALT LAKE CITUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/21,19,3,2021,($54.18),PoS Withdrawal 595705601524073 CHEVRON 0206502        KAYSVILLE    UTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/21,17,3,2021,($0.99),PoS Withdrawal 337190000108778 APPLE.COM/BILL         866-712-7753 CAUS,Subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/21,16,3,2021,"$4,200.00 ",ACH Deposit IRS  TREAS 310  -   TAXEIP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/21,15,3,2021,($62.20),PoS Withdrawal 48206279993 SAMSCLUB.COM           888-746-7726 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3/15/21,15,3,2021,($19.09),PoS Withdrawal 7682300730014 WINCO FOODS # 73 7020 SMidvale      UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
3/13/21,13,3,2021,($210.79),PoS Withdrawal SAM'S Club 6683 WAL-SAMS          MURRAY       UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3/13/21,13,3,2021,"$1,333.38 ",Descriptive Deposit Utah Independent Mortgage Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/21,12,3,2021,($135.41),ACH Withdrawal FinWise Bank  - FinWise Ba,Grand Piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/21,12,3,2021,($21.71),PoS Withdrawal 445374087994 GRUBHUBCAFERIO         GRUBHUB.COM  NYUS,Fast Food,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/11/21,11,3,2021,($28.62),PoS Withdrawal CVS/PHARMACY #1 10332--3148 WEST 3500 SWEST VALLEY  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/21,10,3,2021,($11.30),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/10/21,10,3,2021,($18.06),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/10/21,10,3,2021,($43.40),PoS Withdrawal 539464 HOLIDAY OIL  #17       SALT LAKE CITUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/21,9,3,2021,($81.00),ACH Withdrawal KOHL'S TELECHK 800-697-9263 - CHG PYMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/21,9,3,2021,($125.00),ACH Withdrawal QuestarGas  - QuestarGas,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3/9/21,9,3,2021,($200.00),ACH Withdrawal CAPITAL ONE  - MOBILE PMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/21,9,3,2021,($388.98),ACH Withdrawal THD Loan Svcs 8669360602 - WEB PAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/21,8,3,2021,($10.00),ACH Withdrawal VENMO  - PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/21,8,3,2021,($25.00),ACH Withdrawal CAPITAL ONE  - CRCARDPMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/21,8,3,2021,$260.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/21,8,3,2021,($104.85),Withdrawal Transfer To 756132339,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/21,8,3,2021,($310.63),Withdrawal Potter Pmt from 756487685 CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/21,8,3,2021,($76.96),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/21,6,3,2021,($11.78),PoS Withdrawal  CRUMBL                 OREM         UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/21,6,3,2021,($9.60),PoS Withdrawal 15-803294826 RIVERTON MUSIC INC     SANDY        UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/21,6,3,2021,($10.17),PoS Withdrawal MACEY'S GRANGER 3555 WEST 3500 SOUTH   WEST VALLEY CUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3/6/21,6,3,2021,($5.35),PoS Withdrawal 112137000108778 APPLE.COM/BILL         866-712-7753 CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21,5,3,2021,($64.07),PoS Withdrawal 106226 PETCO 1463             LAYTON       UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21,5,3,2021,($5.00),PoS Withdrawal MCDONALD'S F2108 242 SOUTH 700 EAST     SALT LAKE CI UTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/5/21,5,3,2021,($9.03),PoS Withdrawal 8788430194049 JIMMY JOHNS - 1599     WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/5/21,5,3,2021,($141.83),PoS Withdrawal 328008271996 AT&T*BILL PAYMENT      800-331-0500 TXUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/21,4,3,2021,($38.50),PoS Withdrawal 445374087994 GRUBHUBFREEBIRDSWORLD  GRUBHUB.COM  NYUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/21,1,3,2021,($25.83),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/1/21,1,3,2021,($6.99),PoS Withdrawal 195097538197133 PAYPAL *MUSESCORE      35314369001    BE,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/21,1,3,2021,($5.35),"PoS Withdrawal HOBBYLOBBY 3601 SOUTH 2700 WEST, SWEST VALLEY CUTUS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/21,26,2,2021,($22.07),PoS Withdrawal SAMSCLUB #6683 6525 SO STATE ST       MURRAY       UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2/25/21,25,2,2021,($13.55),PoS Withdrawal 32905040399 RED ROBIN 12412        LAYTON       UTUS,Restaurants ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/21,24,2,2021,"$1,460.90 ",ACH Deposit Execupay  00OXEL C:147653H:00OXEL - DIR DEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/21,24,2,2021,($166.60),PoS Withdrawal 350160026885 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2/23/21,23,2,2021,($58.10),ACH Withdrawal EMI HEALTH  - INS PREM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/21,23,2,2021,$685.00 ,ATM Deposit DESERET FIRST CU 3225 WEST 4700 SOUTH   TAYLORSVILLE UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/21,23,2,2021,($16.49),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/23/21,23,2,2021,($56.31),ACH Withdrawal ROCKYMTN/PACIFIC  - POWER BILL,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2/23/21,23,2,2021,($194.52),ACH Withdrawal PROG DIRECT INS BRANCH05DEBIT  ACH - INS PREM,Auto Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/21,23,2,2021,($250.68),ACH Withdrawal QuestarGas  - QuestarGas,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2/23/21,23,2,2021,($25.43),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/23/21,23,2,2021,($35.06),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/21,22,2,2021,$570.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/21,22,2,2021,($44.81),PoS Withdrawal 8788242905155 GRANGER HUNTER IMPROVE 801-9683551  UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2/22/21,22,2,2021,($37.00),PoS Withdrawal 395709755498 REVIO  *XMission       801-5390852  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
